hash,createDB,sizeResult,buildTime
9618729a50bbcc0fdfabdf12310d8e3324048616d65ac4fa4b0b2b534d35e45a4e0d52a421c112eec3b54d386d4e559764afd64d5d42e19b88803e3f48921c6e,1,142,0:04:36.216621_0
1bb9d6cbdb416046cd68f4528f4a2369b1f3e8d1d39eb60c281962edf57ce4a6e88bd059a2f85b1c65132c0a93c90e44a26d1608ebabf61b83f150397d24c515,1,142,0:01:00.956246_0
62e230be69728ece6be6c601bc38d221b8c64ff9705ca9c7d900e704b32612bf1730feede26ff9f5b71d0505dd207974e3e45ccffd2b26511a16a63c2047490d,1,142,0:00:37.025194_0
4b10bd809a125968aaf0645ab3deb59ee91208fdc5599fe7d3220978595476beb17ca9f27aaf72bf307234db82b4ab63d2e16e132bfdc63c4b93c34dd902ce5f,1,142,0:02:01.652246_0
0bc2df5c2480d1b8bc29900389311cf3758bd2bfc10328ca21715853a6abc9e34705879dfa7bc67ab339bf8d97a123a102e83ddb7e103b7cdfce8afa4c5fe1bd,1,142,0:02:56.886406_0
b40e3811221fc7fbce2d534bbf5a785c0b7b4e030b889f07dacddaa1a2c233d845cd21b12e846016cb0afcd5c5f1382cb2cc00c270a449d016c1985a56e3a915,1,142,0:01:55.196116_0
2b85bbe75bcda5e75f4e5892d57e24ff453ad21490e966d607f445454c3284b2e35ed0af6889d5390b5778a885bb507b25a605793d4eca2ae561dde4eef9d0b4,1,142,0:01:37.583573_0
1b7095c90da9f3277ffc9ecbc0180074eb99ac74ecbcfcdd06d02fd7b154cbe417c27f99b23c70572f7c03079b21c94bee31fb3741795fb5dff9bb8ab978262b,1,142,0:02:25.412374_0
31b5ea1f580defcdb9e11b9a66f09da7ed9597cb2bfc63b7623713a42625ddea84c895e6d21bad79914caf70d5a8ee0652c275469f8e819f17561968843fea7a,1,142,0:06:37.918641_0
783087b2b258ff1b8cce2ee317e0213b2e3f5d30764c7448dc5a44a81c8a901990b90ab5448345e133a32e126bfab88cd26cdd843409cf56b0315a1d87ec901b,1,142,0:00:17.350521_0
1aa0d25b1bf322e42f724867501ced194e8e7a22dfcf975a5fb7b4c711d4a01b08a4f9a576db7ae5874dcb486697f4b0126260c96f40d301e433b058ccb471b7,1,142,0:00:15.506456_0
5fc15869e4a5ff16155e0a774a09e2b135851b5742fd5879e1d0fbe4c5de62b6daba65099fc17ca22eb515e41ce9300c5000369eeb4059cc9f28a88eb2190141,1,142,0:00:17.784208_0
cb11895f5bc3806bafee8f3d88acdc5c0e91ca322e31bf1d80cdc39ae68cf6b5a95e628e7e4a6157861a4177f15345bbe17aa054b64992ba561a6948cf65e5c5,1,142,0:00:19.650770_0
226d9d96a3eef9f2e216b1064cbfb7a20888d59b1b9ad3a2f4ca250433c89ca6fa751fa38b1b5d8f05d249e2e4cbb7572704dcb2a2e3fcc8810af54a9981f8f8,1,142,0:03:05.917113_0
3b001feb9e043aa8f3fad972573e6977e83ab15ebec6f35fe56c23271c959f77f7335b77fb80361cdb176a364e70284fb607524460b00a2c50bbc704004b7c3f,1,142,0:01:53.385731_0
0a6c1d9085e0d33403e1114cf921597ff2ef65c94b8d300e12b4585a31ec3a52a27b3afa3bef93ce3bb1c1df47a5354656a0729c5161de97242a04e0486498aa,1,142,0:00:35.097098_0
da76d7ae6d00b5528f012386714c3bb0146975644f4d10c2b66969e4824348f5a78c981797a8c5ecfc17696111200f48859b74509f88cf34694a7dde27951276,1,142,0:10:14.368615_0
85d754c473e98bff71434c3be6530470b100d7d08a5228a6e078a2e9e1336bf12e17a9bedf7fc946d25918cb0edf911c3eff8cabbcf793f619db01e25b564390,1,142,0:00:28.330611_0
a749541296a9b8e49bace2a22490995c6cb89231cbe7c49158cda3c2a52ef48733394dd255e7ac2c4407869fa7b00ae478120444782eb593f7f14d9a64f5beb0,1,142,0:02:15.247248_0
286f1b4065f377f3f6bb9e992c24d9fed454cc1d27f36224a65a890e39f9139f44c6c9689fac202e10ab812b76bef5ddfee324d9ad3a5be135ed5ab0b9116900,1,142,0:02:32.544156_0
088a414d99160e993d11903c6518ee46ab2213f892b3b0941cbc629e1ad984ff253bc9b3f4a9bbf887a2864259ed99abff524d3d160f8979347f04293715c943,1,142,0:00:53.124634_0
8d0970479ceabc2b4b69072223859e85907967c9107f171384d12dde064c95b6ee233d4a75a5ea1c07742767044c9a19744215cc472b0cee8f45491b004b8228,1,142,0:02:12.357637_0
d7e5d60341de496b63ac309e3da1275ba7fbd3b8ad26a0b6ed527ac4875860dad4f22382c01baaecdaf842915946cac7cdd06fbdc967186649afc992f16fc2fb,1,142,0:01:14.834487_0
165dd8255df621f9af5a56f333b314542cd2c8df7a25926de3b76b38d1f918a5094d7f44a923c79d1c8fdabfe8313887182708803ae7df04c64389fbbe33bb7a,1,142,0:04:09.907720_0
8acb96c0182a9962b08dcb94b498d63a2a7e2a0c4654be43f41fd8f86f4f5eec41587782ae1448757543a771e07a28c20a87ab1b07502c86f1fea34f9efb96e6,1,142,0:00:25.410194_0
2ad91e1eb9c2a0272198051dcbdcf48236667a1dad02b1504d105d1d9cdc12a44088e4813a4e5f31eeb00e07e556abdbf30c74f256fa1e68e66437c2061aaae2,1,142,0:00:23.421555_0
3f18839f7b472ee3900186e0e559f9802be5d670dc271d1b02061b98efa23e1faa8779e040dd894c7503b2add3b6e6a8c164097c06621ec2b9e0a78c426968ee,1,0,0:02:56.336107_0
d358bf480b8433a6727a4b4fa59ef8c09960f5376b2a05ec3ac7e34ddd504cda1d59620653d9db675de207d4b09a118e1c7f5e999e624d6b06d639fda0d7a916,1,142,0:01:00.712000_0
b5cb4ce1d855899d3e0122ed8e9f668f234b825d1d41aa4004ecc4ceb3c670809e94383c556a8fc8f8243c7e2383dcfee9d2f9ceb0ea6da4c8de550cfa51c207,1,142,0:02:38.620996_0
76f25ff27aa66010f9fbcb6f84f1c9dc4124be91077fca3da35622f8c6609b2460456349d6e31c352fc243681017d486b07ccec129460733f0edb98028a01267,1,142,0:00:55.267479_0
57382251b20b08334d81f9590e590217f07eca6b9773360e7ba43dd9a5934af714e50195a886ede531d8f8f73efc624191de1656f485694d7016f19376efed15,1,142,0:01:56.752773_0
74a8ab9d19aa5a81ad951f7417dbb0396a33a6e5d83a05d705998f43f0022ae257caa6c00d820808fd08d1585bf39d1a6a275ac57311d17d98eb64e8438f4120,1,142,0:01:19.540425_0
a4fcbaa38b1b79b228c1d304a69de4616355f9ae8a3019cc634986861d65ac35cfb1bd0d9b4936831dbcb258874c4a0a707c66e3566f35872ff73ef638b0c111,1,142,0:01:22.139438_0
4a8f4c473918478c63ad0335d7220968c46fe5156b0a3e31101c8b7a1cc616cde25dbee4417271a5e2f4da22f7adca5eb78273c76115342d578d40de46f8428c,1,142,0:00:20.838226_0
ad54949f8805ddeae8e36911a4739801d7f91bfbdc6db07e3af0ebd7c8e52864998c8e6f6f4bcd0582cd97d8f13c12adbbb2500ab97b81d474d6dcbf4bb29c9a,1,142,0:02:53.542866_0
7cc0e560a0b1f0cfec6072424619c1b7f22136bae82278845519623dcc29c3709c76bca464b7d6ed04baf8f1b8fe312f9827abbf5f0a011a97179105c466b7b6,1,142,0:00:59.851336_0
