hash,createDB,sizeResult,buildTime
fdd99373a017ae9075c682bd1146917785fbc77900254d248e94402494097b08a908f2b1cbe6248577c360712c63065af1da4f9cb963bed9659d2830fd88229b,1,142,0:00:20.027896_0
8debad257a1ac2fdb4d9112042cbcb58f36aec555546a22ef9cb0ca915097fd3a3387f61d04046b5cfc5b318c80a96ad907ae9ce01ba47b83ae766cb0d9fb72f,1,142,0:02:17.600396_0
94d0cc49312cdca2abd5136e6ebe39a82cb73fcdf1ae7d33d38774bc96549d488a0e89c3fe1dfd666469751a22e40a6c9e941c8973d4318debbb0acc61cff59e,1,142,0:00:15.475134_0
62b13e7714cbdc04d73eccc86e1a5cf5fc7b62557e0e644a4feeb7c3be5f4f93b010018384cc3e403e91d14af0c04e32b8d942039ed0474ddc3a766b36d850ba,1,142,0:00:11.820210_0
4784f1e55cc5860a9a70e31771affdd1d75058f78995ea9e96e84d549defce8cac77e3f5b9cf441881cf8b66860bc08c38703c767fb90b36be41ee41ff74136f,1,142,0:00:32.287116_0
e9f4d290aff1f7f5b96a8c8c34d19b1a30f381a3d6ac2e57eb1f02b3a39b88d22675a4b17ff43b5e58bd095d7ebbf64c4fb6bc132bc6eb7e2e00192f02aac5c5,1,142,0:00:34.945428_0
13a6be2992fc21cd51f9e410b174afd826c6c2d58ffdc0fa85799aaac28c006d2522015345771792d0921817dbefcd81d4a46e882df0ff3d225fb0bdf381f401,1,142,0:00:51.121698_0
5a0db89365fb4079d4c9886d218bb3c5040f608a790d29c6e7277882fe9020c6aa4eb654622d82d5e6580a3543c3b25e3ddd22a613aadf3f558a7ad3b94b270d,1,142,0:00:14.886246_0
3e103141b66f18da3a74f691e0509f5e7bc3554d52ab29a24ad030667290d30e9642646273dbe28d5682935221ae86095f097b5ab4d92df409dd2a608703bad5,1,142,0:00:14.721763_0
6b5e704123aeb25b29b9660e61ac8027f29c78e57bde488d0c57599f17653291c665ea91893777b3e56410c50dc6dddeaecc0ef03b67adcf8c871273feb36ee2,1,142,0:00:15.907984_0
e8ff8121fbc76253c0fb50ec5963fd95928f77d7fb18ea17aca3ccc8ce37e30f7d500fccfb05edec9e12e516d0f2cbc906182b07cbc112e1ec269539cdb2e696,1,142,0:01:22.075379_0
b433a5080a855c29892e62665c0d971b603c014bf9ea084a52402a6bc6c888b14800002540f7f33be2739244667148ce623ecf3dbc118b46d9d59c89dc9cd473,1,142,0:00:13.079841_0
5325dff99e33cd71350ba770e7c6777f2aad0e366ec0ae8d4e93a39cfaeae81cf68fff8adb71e2c7690a1d9e011e751fde1d001a766f6469d6e09e4953ce1541,1,142,0:00:15.505014_0
b7343c8487353aed52f59e73ba70fa7e54c985a64cd21337840c9518726444f80fe654bda94ae6b44f8d1eabaa088cf9893b5fef0ffc177c4554683b38f9ad10,1,142,0:00:55.297747_0
39a602c1b1280c17ee8d84beaa8d7a6a5bf00f5c56cd4049987bf18e89e489dc8156af635277b0f04ee6e2f799790440f777a156cadcde4895abcbf525e3a279,1,142,0:00:19.903944_0
241308d5b07aa090eaee1b1ab7de02a760ae48dcf239bb4302d8b5e0297c27101b0fc163f5abd1e9b5a02a231783b74261651da22177bf7626800be00aa07266,1,1280,0:00:36.769665_2022_06_21_09_21_06
0aa2e76eb29f58582a01a08e185ea9cac717cc262b71136322265fb12e016d8c8e46d280a236cde38e8bf38f389756d7d86c7c5a1679ada1dae221643073b2ce,1,142,0:00:18.398725_0
796ce3b22ab403eea9462f45a19b5b052831c1824283285458b74192148912c43ee2ef46b8871293c8c9d7f6637b8ec7c6c9e454d7ebb0e95c0b3a8745fc2731,1,3159,0:01:15.054117_2022_06_21_09_27_45
6fdeaf6ff9d8f5031c5c9bcd9de5bd013ba0ab7ace9b2636a7ebc52fe18d2058be03b2471edfe88366ef7249c47c7cd82906faef1158a100e266d5ea9722b287,1,142,0:01:10.150963_0
44a2db858f61a1bf843014be795f934f0a0556fa2a95b732710eb76250a8702cbe8a423be06bf60a1c4d4463f627f1f5609df803814f5c032cabf60eec78d0be,1,142,0:00:24.090038_0
cc7be67c1d6d6634eae774de56f95d7c47e44c3b5ec7e6717323e727acdd083a2de4ebd5234c7c96ad10e8b1a465e8a5c92ef2f0805d2f0c9c55060c55dcf5a7,1,142,0:00:15.647421_0
e3b7ab7dd25602acc718ffdf20e0410f1cfe8ad0a93d800985fea739e250b344c2b687df78a5728cea6c4388be4429a9aa92a4f685f67cd2abef31534516b21a,1,142,0:00:13.062470_0
f41c351b76190f56badee8b85fc4f235c2a031cf86219d1deb06592791cf66ca72961b50486f097640d3f2b047344f06c55b2b2c6214e408eb4dedc728fdfd56,1,142,0:00:12.213812_0
66c0a4030f30d87f01c621e23920aec990a5cd28d05fc4dff3dc2998f4127d92cdbb9852a18aade8aa6324fec301de39f648fce14e9ef9c706a9bf02426b1769,1,142,0:00:14.942792_0
421f09f381121a0f3a3fe989fddae1ff36d62bbe14047671374052ac827e651496dfdbc8b4f90c34955c6d84af6d1f962d9c7db22e8b7614a26244bfdc6c5f98,1,142,0:00:18.288025_0
bc66d48199c64c956510e173c2eb82d0132212c4d73f5ef314982174e2887907e2cdd353b64f9d780102c2fc7006d4faccda990a7daf65308f9e0e0fc041986b,1,142,0:00:11.783991_0
aa36b332fcc7d94517fe32521ced72bbf52476df54e68e8c67160c9b9fa4262acbf11c46cffd8f828d37ac6d4aee035c429a0bd7f2c8e52be84ddda4ebb6ce6e,1,142,0:00:13.679488_0
b2a0beb76889a400b4d70b7d2d52df5de4f153e7bf21c885e23b21cbe6e9db80699843a1c31df5531110dda23afc1bcfa08aa360ee1c9916b7dd657525279861,1,142,0:01:12.834418_0
0e7c5baa5e3bee4c938ba1099859f6a342f42b031317c9c2ed54c37f087b3e13f128245f9c664d3cfc87163ea40119ff304ca764628929a4b3cf876de2d726a1,1,142,0:00:13.660092_0
142d43ac70029d5cb747fb5a7db90e5d93f3f0a9fcae18c239f0d8daeac847afebe24321f32bfd99d225e725f4440071a516534b311627ce65d2a1a3cf486f91,1,142,0:00:16.836578_0
ba554d99bf9b66675ee5714f76cea24af798524928e1267ffc37552d2c3942b00d3994b97e58f43670be0bf4a076c90575ac4faa3521f24719b335f711b95fbb,1,142,0:01:34.076876_0
